id,label
5797,0
5798,0
5799,0
5800,1
5801,1
5802,0
5803,1
5804,1
5805,1
5806,0
5807,0
5808,0
5809,1
5810,0
5811,0
5812,1
5813,1
5814,1
5815,1
5816,0
5817,1
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,1
5827,1
5828,1
5829,1
5830,0
5831,1
5832,0
5833,0
5834,0
5835,1
5836,1
5837,0
5838,1
5839,0
5840,0
5841,1
5842,0
5843,0
5844,1
5845,0
5846,0
5847,0
5848,1
5849,1
5850,1
5851,1
5852,0
5853,0
5854,1
5855,1
5856,0
5857,0
5858,1
5859,1
5860,0
5861,0
5862,0
5863,0
5864,0
5865,1
5866,0
5867,0
5868,0
5869,0
5870,0
5871,1
5872,0
5873,0
5874,0
5875,0
5876,1
5877,0
5878,0
5879,1
5880,0
5881,0
5882,0
5883,0
5884,0
5885,1
5886,0
5887,0
5888,0
5889,0
5890,0
5891,1
5892,0
5893,1
5894,0
5895,1
5896,0
5897,1
5898,1
5899,1
5900,0
5901,0
5902,1
5903,1
5904,1
5905,0
5906,1
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,1
5914,1
5915,0
5916,1
5917,0
5918,0
5919,1
5920,1
5921,1
5922,0
5923,0
5924,0
5925,0
5926,1
5927,0
5928,1
5929,0
5930,0
5931,1
5932,1
5933,0
5934,1
5935,1
5936,0
5937,1
5938,1
5939,1
5940,0
5941,1
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,1
5949,0
5950,1
5951,0
5952,0
5953,1
5954,1
5955,1
5956,1
5957,1
5958,0
5959,1
5960,1
5961,1
5962,0
5963,0
5964,1
5965,0
5966,1
5967,0
5968,0
5969,1
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,1
5977,1
5978,0
5979,0
5980,0
5981,0
5982,0
5983,1
5984,0
5985,0
5986,1
5987,0
5988,0
5989,1
5990,0
5991,0
5992,0
5993,1
5994,0
5995,0
5996,0
5997,0
5998,0
5999,1
6000,0
6001,0
6002,0
6003,0
6004,0
6005,1
6006,0
6007,1
6008,1
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,1
6019,1
6020,1
6021,1
6022,1
6023,1
6024,0
6025,0
6026,0
6027,0
6028,1
6029,1
6030,0
6031,1
6032,1
6033,0
6034,0
6035,1
6036,1
6037,0
6038,0
6039,0
6040,1
6041,0
6042,1
6043,0
6044,0
6045,1
6046,0
6047,0
6048,1
6049,0
6050,0
6051,1
6052,0
6053,1
6054,0
6055,0
6056,1
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,1
6064,0
6065,1
6066,0
6067,1
6068,0
6069,1
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,0
6077,1
6078,0
6079,1
6080,1
6081,1
6082,1
6083,0
6084,0
6085,0
6086,0
6087,0
6088,1
6089,1
6090,0
6091,0
6092,0
6093,1
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,1
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,1
6108,1
6109,0
6110,1
6111,1
6112,1
6113,0
6114,1
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1
6128,1
6129,0
6130,1
6131,1
6132,1
6133,1
6134,1
6135,1
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,0
6145,1
6146,0
6147,0
6148,0
6149,0
6150,0
6151,1
6152,1
6153,1
6154,1
6155,0
6156,0
6157,0
6158,0
6159,0
6160,0
6161,0
6162,0
6163,0
6164,1
6165,0
6166,0
6167,0
6168,0
6169,0
6170,0
6171,0
6172,1
6173,1
6174,1
6175,0
6176,1
6177,0
6178,0
6179,0
6180,1
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,0
6190,1
6191,1
6192,0
6193,0
6194,0
6195,1
6196,1
6197,0
6198,0
6199,0
6200,1
6201,0
6202,0
6203,1
6204,0
6205,0
6206,0
6207,0
6208,1
6209,1
6210,0
6211,1
6212,0
6213,1
6214,0
6215,0
6216,1
6217,1
6218,0
6219,1
6220,0
6221,0
6222,0
6223,0
6224,1
6225,1
6226,1
6227,0
6228,0
6229,1
6230,1
6231,0
6232,1
6233,1
6234,0
6235,0
6236,0
6237,1
6238,0
6239,1
6240,0
6241,1
6242,0
6243,1
6244,1
6245,0
6246,0
6247,1
6248,0
6249,0
6250,1
6251,1
6252,1
6253,0
6254,1
6255,0
6256,0
6257,0
6258,0
6259,1
6260,1
6261,0
6262,0
6263,0
6264,0
6265,1
6266,1
6267,1
6268,0
6269,0
6270,0
6271,1
6272,0
6273,1
6274,0
6275,1
6276,0
6277,1
6278,0
6279,0
6280,0
6281,1
6282,1
6283,1
6284,1
6285,0
6286,0
6287,1
6288,1
6289,0
6290,1
6291,1
6292,0
6293,0
6294,0
6295,1
6296,1
6297,0
6298,1
6299,0
6300,0
6301,0
6302,1
6303,1
6304,0
6305,0
6306,0
6307,0
6308,0
6309,1
6310,0
6311,0
6312,1
6313,0
6314,1
6315,1
6316,0
6317,1
6318,0
6319,0
6320,1
6321,0
6322,0
6323,1
6324,1
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,1
6333,1
6334,0
6335,1
6336,1
6337,1
6338,0
6339,1
6340,0
6341,0
6342,1
6343,1
6344,1
6345,0
6346,1
6347,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,1
6355,1
6356,1
6357,1
6358,1
6359,1
6360,1
6361,0
6362,0
6363,0
6364,1
6365,0
6366,0
6367,1
6368,1
6369,1
6370,0
6371,0
6372,0
6373,1
6374,1
6375,0
6376,0
6377,0
6378,0
6379,1
6380,0
6381,1
6382,0
6383,1
6384,1
6385,1
6386,0
6387,0
6388,0
6389,1
6390,0
6391,1
6392,0
6393,0
6394,1
6395,1
6396,1
6397,1
6398,1
6399,0
6400,1
6401,0
6402,0
6403,0
6404,0
6405,1
6406,1
6407,1
6408,0
6409,1
6410,0
6411,1
6412,1
6413,1
6414,1
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,1
6430,0
6431,0
6432,1
6433,0
6434,1
6435,0
6436,1
6437,1
6438,0
6439,1
6440,1
6441,1
6442,1
6443,0
